name,platform,year_of_release,genre,na_sales,eu_sales,jp_sales,other_sales,critic_score,user_score,rating,total_sales,platform_group,console_type,rating_sem
Ukiyo no Shishi,PS3,2015,Action,0.0,0.0,0.03,0.0,73.0,71.0,Pending,0.03,Playstation,Home console,pending
Ultimate Band,DS,2008,Misc,0.19,0.02,0.0,0.02,69.0,74.0,E,0.22999999999999998,Nintendo,Portable console,everyone
Ultimate Band,Wii,2008,Misc,0.18,0.03,0.0,0.02,59.0,55.0,E10+,0.22999999999999998,Nintendo,Home console,everyone 10 and older
Ultimate Block Party,PSP,2004,Puzzle,0.03,0.0,0.0,0.0,76.0,75.0,E,0.03,Playstation,Portable console,everyone
Ultimate Board Game Collection,PS2,2006,Misc,0.01,0.0,0.0,0.0,37.0,80.0,E,0.01,Playstation,Home console,everyone
Ultimate Board Game Collection,PSP,2007,Misc,0.06,0.0,0.0,0.01,57.0,75.0,E,0.06999999999999999,Playstation,Portable console,everyone
Ultimate Board Game Collection,Wii,2007,Misc,0.13,0.0,0.0,0.01,65.0,71.5,E,0.14,Nintendo,Home console,everyone
Ultimate Brain Games,GBA,2003,Misc,0.06,0.02,0.0,0.0,80.0,83.0,E,0.08,Nintendo,Portable console,everyone
Ultimate Card Games,GBA,2003,Misc,0.09,0.03,0.0,0.0,87.0,80.0,E,0.12,Nintendo,Portable console,everyone
Ultimate Card Games DS,DS,2008,Strategy,0.07,0.0,0.0,0.01,66.0,74.0,E,0.08,Nintendo,Portable console,everyone
Ultimate Duck Hunting,Wii,2009,Sports,0.07,0.0,0.0,0.01,28.0,71.5,T,0.08,Nintendo,Home console,teen
Ultimate Duck Hunting: Hunting & Retrieving Ducks,Wii,2007,Sports,0.21,0.0,0.0,0.02,65.0,71.5,Pending,0.22999999999999998,Nintendo,Home console,pending
Ultimate Fighting Championship,PS,2000,Fighting,0.14,0.09,0.0,0.02,53.0,74.0,T,0.25,Playstation,Home console,teen
Ultimate Fighting Championship: Throwdown,GC,2002,Fighting,0.06,0.02,0.0,0.0,67.0,79.5,T,0.08,Nintendo,Home console,teen
Ultimate Fighting Championship: Throwdown,PS2,2002,Fighting,0.16,0.12,0.0,0.04,68.0,80.0,T,0.32,Playstation,Home console,teen
Ultimate Game Room,DS,2009,Misc,0.03,0.0,0.0,0.0,66.0,74.0,E,0.03,Nintendo,Portable console,everyone
Ultimate Ghosts 'n Goblins,PSP,2006,Platform,0.07,0.0,0.0,0.01,72.0,77.0,E10+,0.08,Playstation,Portable console,everyone 10 and older
Ultimate Ghosts 'n Goblins (JP sales),PSP,2006,Platform,0.0,0.0,0.05,0.0,68.0,75.0,Pending,0.05,Playstation,Portable console,pending
Ultimate I Spy,Wii,2008,Adventure,0.45,0.0,0.0,0.03,65.0,71.5,E,0.48,Nintendo,Home console,everyone
Ultimate Marvel vs. Capcom 3,PS3,2011,Fighting,0.0,0.04,0.04,0.01,80.0,62.0,T,0.09,Playstation,Home console,teen
Ultimate Marvel vs. Capcom 3,PSV,2011,Fighting,0.17,0.08,0.0,0.04,80.0,77.0,T,0.29,Playstation,Portable console,teen
Ultimate Marvel vs. Capcom 3,X360,2011,Fighting,0.0,0.03,0.04,0.0,79.0,62.0,T,0.07,Xbox,Home console,teen
Ultimate Mortal Kombat,DS,2007,Fighting,0.07,0.01,0.0,0.01,73.0,86.0,M,0.09,Nintendo,Portable console,mature
Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,2002,Fighting,0.04,0.01,0.08,0.0,70.0,79.5,Pending,0.13,Nintendo,Home console,pending
Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,GBA,2002,Fighting,0.05,0.02,0.03,0.0,69.0,80.0,Pending,0.1,Nintendo,Portable console,pending
Ultimate NES Remix,3DS,2014,Action,0.15,0.09,0.0,0.02,69.0,76.0,E,0.26,Nintendo,Portable console,everyone
Ultimate Party Challenge,Wii,2009,Misc,0.07,0.0,0.0,0.01,65.0,71.5,E,0.08,Nintendo,Home console,everyone
Ultimate Puzzle Games,GBA,2005,Puzzle,0.01,0.0,0.0,0.0,69.0,80.0,E,0.01,Nintendo,Portable console,everyone
Ultimate Puzzle Games: Sudoku Edition,DS,2007,Puzzle,0.11,0.0,0.0,0.01,66.0,74.0,E,0.12,Nintendo,Portable console,everyone
Ultimate Shooting Collection,Wii,2008,Shooter,0.07,0.0,0.0,0.0,66.0,71.5,E,0.07,Nintendo,Home console,everyone
Ultimate Spider-Man,DS,2005,Action,0.14,0.0,0.0,0.01,78.0,77.0,E10+,0.15000000000000002,Nintendo,Portable console,everyone 10 and older
Ultimate Spider-Man,GBA,2005,Action,0.22,0.08,0.0,0.01,62.0,73.0,E10+,0.31,Nintendo,Portable console,everyone 10 and older
Ultimate Spider-Man,GC,2005,Action,0.29,0.07,0.0,0.01,76.0,72.0,T,0.37,Nintendo,Home console,teen
Ultimate Spider-Man,PS2,2005,Action,0.6,0.02,0.0,0.1,74.0,79.0,T,0.72,Playstation,Home console,teen
Ultimate Spider-Man,XB,2005,Action,0.26,0.11,0.0,0.02,77.0,74.0,T,0.39,Xbox,Home console,teen
Ultra Bust-A-Move,XB,2004,Puzzle,0.04,0.01,0.0,0.0,74.0,80.0,E,0.05,Xbox,Home console,everyone
Ultra Street Fighter IV,PS4,2015,Fighting,0.0,0.08,0.0,0.01,71.0,59.0,T,0.09,Playstation,Home console,teen
Ultraman Fighting Evolution 0,PSP,2006,Fighting,0.0,0.0,0.01,0.0,68.0,75.0,Pending,0.01,Playstation,Portable console,pending
Ultraman Fighting Evolution 3,PS2,2004,Fighting,0.0,0.0,0.01,0.0,70.0,80.0,Pending,0.01,Playstation,Home console,pending
Ultraman Star Chronicles,PSP,2013,Strategy,0.0,0.0,0.02,0.0,68.0,75.0,Pending,0.02,Playstation,Portable console,pending
Um Jammer Lammy,PS,1998,Misc,0.12,0.08,0.41,0.04,73.5,83.0,Pending,0.65,Playstation,Home console,pending
Umihara Kawase Jun: Second Edition Kanzenban,DS,2009,Puzzle,0.0,0.0,0.01,0.0,66.0,74.0,Pending,0.01,Nintendo,Portable console,pending
Umineko no Naku Koro ni Portable 1,PSP,2011,Adventure,0.0,0.0,0.01,0.0,68.0,75.0,Pending,0.01,Playstation,Portable console,pending
Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,PS3,-1,Adventure,0.0,0.0,0.02,0.0,73.0,71.0,Pending,0.02,Playstation,Home console,pending
Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,PS3,2010,Adventure,0.0,0.0,0.02,0.0,73.0,71.0,Pending,0.02,Playstation,Home console,pending
UnchainBlades EXXiV,3DS,2012,Role-Playing,0.0,0.0,0.02,0.0,68.0,71.0,Pending,0.02,Nintendo,Portable console,pending
UnchainBlades EXXiV,PSP,2012,Role-Playing,0.0,0.0,0.02,0.0,68.0,75.0,Pending,0.02,Playstation,Portable console,pending
Unchained Blades ,3DS,2011,Role-Playing,0.0,0.0,0.04,0.0,65.0,78.0,T,0.04,Nintendo,Portable console,teen
Unchained Blades ,PSP,2011,Role-Playing,0.0,0.0,0.06,0.0,61.0,75.0,T,0.06,Playstation,Portable console,teen
Uncharted 2: Among Thieves,PS3,2009,Action,3.27,2.2,0.21,0.98,96.0,88.0,T,6.66,Playstation,Home console,teen
Uncharted 3: Drake's Deception,PS3,2011,Action,2.77,2.75,0.19,1.03,92.0,83.0,T,6.74,Playstation,Home console,teen
Uncharted 4: A Thief's End,PS4,2016,Shooter,1.85,2.5,0.19,0.85,93.0,79.0,T,5.39,Playstation,Home console,teen
Uncharted: Drake's Fortune,PS3,2007,Action,2.31,1.72,0.12,0.77,88.0,81.0,T,4.92,Playstation,Home console,teen
Uncharted: Golden Abyss,PSV,2011,Shooter,0.53,0.66,0.13,0.22,80.0,74.0,T,1.5399999999999998,Playstation,Portable console,teen
Uncharted: The Nathan Drake Collection,PS4,2015,Action,2.07,1.71,0.08,0.76,86.0,81.0,T,4.62,Playstation,Home console,teen
Undead Knights,PSP,2009,Action,0.05,0.0,0.06,0.01,63.0,80.0,M,0.12,Playstation,Portable console,mature
Under Night In-Birth,PS3,2014,Fighting,0.06,0.01,0.04,0.02,73.0,71.0,Pending,0.12999999999999998,Playstation,Home console,pending
Under the Skin,PS2,2004,Action,0.01,0.01,0.0,0.0,55.0,80.0,T,0.02,Playstation,Home console,teen
Underground Pool,DS,2007,Sports,0.03,0.0,0.0,0.0,40.0,74.0,E,0.03,Nintendo,Portable console,everyone
Unending Bloody Call,PSP,2012,Action,0.0,0.0,0.01,0.0,68.0,75.0,Pending,0.01,Playstation,Portable console,pending
Unison: Rebels of Rhythm & Dance,PS2,2000,Misc,0.02,0.02,0.0,0.01,70.0,80.0,Pending,0.05,Playstation,Home console,pending
Unit 13,PSV,2012,Shooter,0.25,0.13,0.04,0.07,71.0,75.0,T,0.49,Playstation,Portable console,teen
Universal Studios Theme Parks Adventure,GC,2001,Misc,0.08,0.02,0.0,0.0,39.0,29.0,T,0.1,Nintendo,Home console,teen
Universe at War: Earth Assault,X360,2008,Action,0.09,0.01,0.0,0.01,66.0,83.0,T,0.10999999999999999,Xbox,Home console,teen
Unlimited Saga,PS2,2002,Role-Playing,0.1,0.08,0.56,0.03,45.0,30.0,T,0.77,Playstation,Home console,teen
Unou no Tatsujin: Soukai! Machigai Museum 2,DS,2007,Misc,0.0,0.0,0.09,0.0,66.0,74.0,Pending,0.09,Nintendo,Portable console,pending
Unreal Anthology,PC,2006,Shooter,0.0,0.02,0.0,0.0,78.0,88.0,M,0.02,PC,Home console,mature
Unreal Championship,XB,2002,Shooter,0.59,0.12,0.0,0.03,83.0,82.0,M,0.74,Xbox,Home console,mature
Unreal Championship 2: The Liandri Conflict,XB,2005,Shooter,0.22,0.05,0.0,0.01,85.0,82.0,M,0.28,Xbox,Home console,mature
Unreal II: The Awakening,XB,2004,Shooter,0.17,0.04,0.0,0.01,64.0,53.0,M,0.22000000000000003,Xbox,Home console,mature
Unreal Tournament,PS2,2000,Shooter,0.28,0.22,0.0,0.07,77.0,68.0,M,0.5700000000000001,Playstation,Home console,mature
Unreal Tournament 2003,PC,2002,Shooter,0.0,0.01,0.0,0.0,86.0,82.0,M,0.01,PC,Home console,mature
Unreal Tournament 2004,PC,2004,Shooter,0.0,0.01,0.0,0.0,93.0,89.0,M,0.01,PC,Home console,mature
Unreal Tournament III,PC,2007,Shooter,0.0,0.05,0.0,0.01,83.0,80.0,M,0.060000000000000005,PC,Home console,mature
Unreal Tournament III,PS3,2007,Shooter,0.33,0.23,0.0,0.1,86.0,77.0,M,0.66,Playstation,Home console,mature
Unreal Tournament III,X360,2008,Shooter,0.25,0.17,0.01,0.05,82.0,76.0,M,0.48000000000000004,Xbox,Home console,mature
Unsolved Crimes,DS,2008,Adventure,0.04,0.01,0.0,0.0,66.0,74.0,T,0.05,Nintendo,Portable console,teen
Until Dawn,PS4,2015,Adventure,0.45,0.9,0.05,0.26,79.0,82.0,M,1.6600000000000001,Playstation,Home console,mature
Until Dawn: Rush of Blood,PS4,2016,Adventure,0.18,0.15,0.0,0.07,72.0,80.0,M,0.39999999999999997,Playstation,Home console,mature
Untold Legends: Brotherhood of the Blade,PSP,2005,Role-Playing,0.54,0.33,0.01,0.22,68.0,76.0,T,1.1,Playstation,Portable console,teen
Untold Legends: Dark Kingdom,PS3,2006,Role-Playing,0.14,0.02,0.02,0.02,58.0,72.0,T,0.19999999999999998,Playstation,Home console,teen
Untold Legends: The Warriors Code,PSP,2006,Role-Playing,0.14,0.12,0.0,0.08,65.0,83.0,T,0.34,Playstation,Portable console,teen
Up,DS,2009,Action,0.3,0.27,0.0,0.07,66.0,74.0,E,0.6400000000000001,Nintendo,Portable console,everyone
Up,PS2,2009,Action,0.19,0.05,0.0,0.24,70.0,80.0,E,0.48,Playstation,Home console,everyone
Up,PS3,2009,Action,0.15,0.06,0.0,0.03,65.0,65.0,E10+,0.24,Playstation,Home console,everyone 10 and older
Up,PSP,2009,Action,0.24,0.09,0.0,0.07,68.0,75.0,E,0.39999999999999997,Playstation,Portable console,everyone
Up,Wii,2009,Action,0.22,0.28,0.0,0.06,62.0,80.0,E10+,0.56,Nintendo,Home console,everyone 10 and older
Up,X360,2009,Action,0.2,0.07,0.0,0.03,61.0,68.0,E10+,0.30000000000000004,Xbox,Home console,everyone 10 and older
Uppers,PSV,2016,Action,0.0,0.0,0.02,0.0,71.0,76.0,Pending,0.02,Playstation,Portable console,pending
Uprising X,PS,1998,Action,0.04,0.03,0.0,0.0,73.5,83.0,Pending,0.07,Playstation,Home console,pending
Urakata Hakuoki,PSP,2013,Adventure,0.0,0.0,0.02,0.0,68.0,75.0,Pending,0.02,Playstation,Portable console,pending
Urban Chaos,PS,1999,Action,0.06,0.04,0.0,0.01,73.5,83.0,Pending,0.11,Playstation,Home console,pending
Urban Chaos: Riot Response,PS2,2006,Shooter,0.03,0.02,0.0,0.01,73.0,78.0,M,0.060000000000000005,Playstation,Home console,mature
Urban Chaos: Riot Response,XB,2006,Shooter,0.01,0.0,0.0,0.0,72.0,86.0,M,0.01,Xbox,Home console,mature
Urban Reign,PS2,2005,Action,0.04,0.03,0.0,0.01,60.0,82.0,T,0.08,Playstation,Home console,teen
Uru: Ages Beyond Myst,PC,2003,Adventure,0.0,0.02,0.0,0.0,79.0,76.0,E,0.02,PC,Home console,everyone
Usavichi: Game no Jikan,DS,2011,Action,0.0,0.0,0.02,0.0,66.0,74.0,Pending,0.02,Nintendo,Portable console,pending
Uta Kumi 575,PSV,2014,Misc,0.0,0.0,0.02,0.0,71.0,76.0,Pending,0.02,Playstation,Portable console,pending
Uta no * Prince-Sama,PSP,2010,Adventure,0.0,0.0,0.02,0.0,68.0,75.0,Pending,0.02,Playstation,Portable console,pending
Uta no * Prince-Sama: All Star,PSP,2013,Action,0.0,0.0,0.12,0.0,68.0,75.0,Pending,0.12,Playstation,Portable console,pending
Uta no * Prince-Sama: Repeat,PSP,2011,Adventure,0.0,0.0,0.14,0.0,68.0,75.0,Pending,0.14,Playstation,Portable console,pending
Uta no * Prince-Sama: Sweet Serenade,PSP,2011,Adventure,0.0,0.0,0.01,0.0,68.0,75.0,Pending,0.01,Playstation,Portable console,pending
Uta no Prince-Sama: All Star After Secret,PSP,2015,Action,0.0,0.0,0.08,0.0,68.0,75.0,Pending,0.08,Playstation,Portable console,pending
Uta no Prince-Sama: Debut,PSP,2012,Adventure,0.0,0.0,0.09,0.0,68.0,75.0,Pending,0.09,Playstation,Portable console,pending
Uta no Prince-Sama: Music,PSP,2011,Misc,0.0,0.0,0.1,0.0,68.0,75.0,Pending,0.1,Playstation,Portable console,pending
Uta no Prince-Sama: Music 2,PSP,2013,Adventure,0.0,0.0,0.09,0.0,68.0,75.0,Pending,0.09,Playstation,Portable console,pending
Uta no Prince-Sama: Music 3,PSV,2016,Action,0.0,0.0,0.05,0.0,71.0,76.0,Pending,0.05,Playstation,Portable console,pending
Utawarerumono Portable,PSP,2009,Role-Playing,0.0,0.0,0.03,0.0,68.0,75.0,Pending,0.03,Playstation,Portable console,pending
Utawarerumono: Chiriyukusha e no Komoriuta,PS2,2006,Adventure,0.0,0.0,0.11,0.0,70.0,80.0,Pending,0.11,Playstation,Home console,pending
Utawarerumono: Futari no Hakuoro,PS3,2016,Misc,0.0,0.0,0.02,0.0,73.0,71.0,Pending,0.02,Playstation,Home console,pending
Utawarerumono: Futari no Hakuoro,PS4,2016,Misc,0.0,0.0,0.05,0.0,73.0,70.0,Pending,0.05,Playstation,Home console,pending
Utawarerumono: Futari no Hakuoro,PSV,2016,Misc,0.0,0.0,0.06,0.0,71.0,76.0,Pending,0.06,Playstation,Portable console,pending
Utawarerumono: Itsuwari no Kamen,PS3,2015,Adventure,0.0,0.0,0.05,0.0,73.0,71.0,Pending,0.05,Playstation,Home console,pending
Utawarerumono: Itsuwari no Kamen,PS4,2015,Adventure,0.0,0.0,0.06,0.0,73.0,70.0,Pending,0.06,Playstation,Home console,pending
Utawarerumono: Itsuwari no Kamen,PSV,2015,Adventure,0.0,0.0,0.07,0.0,71.0,76.0,Pending,0.07,Playstation,Portable console,pending
V-Rally 3,GBA,2002,Racing,0.03,0.01,0.0,0.0,82.0,80.0,E,0.04,Nintendo,Portable console,everyone
V-Rally 3,PS2,2002,Racing,0.03,0.02,0.0,0.01,82.0,74.0,E,0.060000000000000005,Playstation,Home console,everyone
V-Rally 3,XB,2003,Racing,0.01,0.0,0.0,0.0,76.0,80.0,E,0.01,Xbox,Home console,everyone
V-Rally Edition 99,N64,1998,Racing,0.07,0.02,0.0,0.0,70.0,75.0,Pending,0.09000000000000001,Nintendo,Home console,pending
VMX Racing,PS,1997,Racing,0.16,0.11,0.0,0.02,73.5,83.0,Pending,0.29000000000000004,Playstation,Home console,pending
VR Golf '97,PS,1996,Sports,0.09,0.06,0.0,0.01,73.5,83.0,Pending,0.16,Playstation,Home console,pending
VR Soccer '96,PS,1996,Sports,0.03,0.02,0.0,0.0,73.5,83.0,Pending,0.05,Playstation,Home console,pending
Vacation Isle: Beach Party,Wii,2010,Misc,0.08,0.02,0.0,0.01,65.0,71.5,E,0.11,Nintendo,Home console,everyone
Vacation Sports,Wii,2009,Sports,0.09,0.01,0.0,0.01,65.0,71.5,E,0.10999999999999999,Nintendo,Home console,everyone
Vagrant Story,PS,2000,Role-Playing,0.3,0.2,0.3,0.06,92.0,83.0,T,0.8600000000000001,Playstation,Home console,teen
Valentino Rossi: The Game,PC,2016,Racing,0.0,0.01,0.0,0.0,72.0,62.0,E,0.01,PC,Home console,everyone
Valentino Rossi: The Game,PS4,2016,Racing,0.01,0.05,0.0,0.01,75.0,80.0,E,0.07,Playstation,Home console,everyone
Valentino Rossi: The Game,XOne,2016,Racing,0.01,0.02,0.0,0.0,74.0,81.0,E,0.03,Xbox,Home console,everyone
Valhalla Knights,PSP,2006,Role-Playing,0.15,0.0,0.07,0.01,53.0,63.0,E10+,0.23,Playstation,Portable console,everyone 10 and older
Valhalla Knights 2,PSP,2008,Role-Playing,0.09,0.0,0.12,0.01,50.0,54.0,E10+,0.22,Playstation,Portable console,everyone 10 and older
Valhalla Knights 2: Battle Stance,PSP,2009,Role-Playing,0.0,0.0,0.04,0.0,68.0,75.0,E10+,0.04,Playstation,Portable console,everyone 10 and older
Valhalla Knights 3,PSV,2013,Role-Playing,0.04,0.01,0.12,0.01,48.0,68.0,M,0.18,Playstation,Portable console,mature
Valhalla Knights: Eldar Saga,Wii,2009,Role-Playing,0.1,0.01,0.01,0.01,35.0,67.0,T,0.13,Nintendo,Home console,teen
Valkyria Chronicles,PS3,2008,Role-Playing,0.71,0.19,0.24,0.13,86.0,86.0,T,1.27,Playstation,Home console,teen
Valkyria Chronicles,PS4,2016,Role-Playing,0.07,0.05,0.05,0.03,73.0,70.0,Pending,0.2,Playstation,Home console,pending
Valkyria Chronicles II,PSP,2010,Role-Playing,0.12,0.15,0.18,0.09,83.0,81.0,T,0.54,Playstation,Portable console,teen
Valkyria Chronicles III: Unrecorded Chronicles,PSP,2011,Strategy,0.0,0.0,0.21,0.0,68.0,75.0,Pending,0.21,Playstation,Portable console,pending
Valkyrie Drive: Bhikkhuni,PSV,2015,Action,0.0,0.03,0.07,0.01,72.0,85.0,M,0.11,Playstation,Portable console,mature
Valkyrie Profile,PS,1999,Role-Playing,0.07,0.05,0.63,0.05,81.0,88.0,T,0.8,Playstation,Home console,teen
Valkyrie Profile 2: Silmeria,PS2,2006,Role-Playing,0.04,0.03,0.39,0.01,84.0,90.0,T,0.47000000000000003,Playstation,Home console,teen
Valkyrie Profile: Covenant of the Plume,DS,2008,Role-Playing,0.22,0.02,0.16,0.02,74.0,68.0,T,0.42000000000000004,Nintendo,Portable console,teen
Valkyrie Profile: Lenneth,PSP,2006,Role-Playing,0.17,0.01,0.16,0.02,80.0,84.0,T,0.36000000000000004,Playstation,Portable console,teen
Vampire Knight DS,DS,2009,Adventure,0.0,0.0,0.07,0.0,66.0,74.0,Pending,0.07,Nintendo,Portable console,pending
Vampire Legends: Power of Three,DS,2010,Adventure,0.07,0.0,0.0,0.0,66.0,74.0,E,0.07,Nintendo,Portable console,everyone
Vampire Mansion: Linda Hyde,DS,2011,Adventure,0.0,0.02,0.0,0.0,66.0,74.0,E10+,0.02,Nintendo,Portable console,everyone 10 and older
Vampire Moon: The Mystery of the Hidden Sun,DS,2010,Adventure,0.12,0.01,0.0,0.01,50.0,74.0,E,0.14,Nintendo,Portable console,everyone
Vampire Night,PS2,2001,Shooter,0.07,0.05,0.0,0.02,65.0,80.0,T,0.14,Playstation,Home console,teen
Vampire Rain,X360,2007,Action,0.18,0.0,0.01,0.01,38.0,29.0,M,0.2,Xbox,Home console,mature
Vampire Rain: Altered Species,PS3,2008,Action,0.05,0.0,0.0,0.0,30.0,35.0,M,0.05,Playstation,Home console,mature
Vampire Savior: The Lord of Vampire,SAT,1998,Fighting,0.0,0.0,0.18,0.0,70.0,75.0,Pending,0.18,Other,Home console,pending
Van Helsing,GBA,2004,Action,0.07,0.03,0.0,0.0,33.0,63.0,T,0.1,Nintendo,Portable console,teen
Van Helsing,PS2,2004,Action,0.22,0.17,0.0,0.06,64.0,85.0,T,0.45,Playstation,Home console,teen
Van Helsing,XB,2007,Action,0.13,0.04,0.0,0.01,63.0,76.0,T,0.18000000000000002,Xbox,Home console,teen
Vanark,PS,1999,Shooter,0.01,0.01,0.0,0.0,73.5,83.0,Pending,0.02,Playstation,Home console,pending
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PS3,2010,Sports,0.09,0.19,0.0,0.07,73.0,71.0,Pending,0.35000000000000003,Playstation,Home console,pending
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,X360,2010,Sports,0.08,0.12,0.0,0.02,71.0,70.0,Pending,0.22,Xbox,Home console,pending
Vandal Hearts,PS,1996,Role-Playing,0.14,0.09,0.19,0.03,73.5,83.0,Pending,0.45000000000000007,Playstation,Home console,pending
Vandal Hearts II,PS,1999,Strategy,0.06,0.04,0.0,0.01,73.5,83.0,Pending,0.11,Playstation,Home console,pending
Vanguard Bandits,PS,1998,Strategy,0.04,0.03,0.0,0.0,62.0,74.0,T,0.07,Playstation,Home console,teen
Vanishing Point,PS,2001,Racing,0.06,0.04,0.0,0.01,68.0,83.0,E,0.11,Playstation,Home console,everyone
Vanquish,PS3,2010,Shooter,0.21,0.21,0.11,0.08,84.0,81.0,M,0.61,Playstation,Home console,mature
Vanquish,X360,2010,Shooter,0.19,0.16,0.03,0.04,84.0,84.0,M,0.42,Xbox,Home console,mature
Vantage Master Portable,PSP,2008,Role-Playing,0.0,0.0,0.02,0.0,68.0,75.0,Pending,0.02,Playstation,Portable console,pending
Vegas Casino,DS,2007,Misc,0.03,0.0,0.0,0.0,66.0,74.0,T,0.03,Nintendo,Portable console,teen
Vegas Party,Wii,2007,Misc,0.15,0.0,0.0,0.01,33.0,71.5,T,0.16,Nintendo,Home console,teen
Veggy World,DS,2011,Shooter,0.02,0.0,0.0,0.0,66.0,74.0,E,0.02,Nintendo,Portable console,everyone
Vehicular Combat League presents Motor Mayhem,PS2,2001,Racing,0.08,0.06,0.0,0.02,70.0,80.0,Pending,0.16,Playstation,Home console,pending
Velvet Assassin,X360,2009,Shooter,0.14,0.02,0.01,0.01,56.0,71.0,M,0.18000000000000002,Xbox,Home console,mature
Venetica,PC,2009,Role-Playing,0.0,0.04,0.0,0.01,61.0,68.0,T,0.05,PC,Home console,teen
Venetica,PS3,2010,Role-Playing,0.07,0.03,0.0,0.01,47.0,65.0,T,0.11,Playstation,Home console,teen
Venetica,X360,2010,Role-Playing,0.09,0.03,0.0,0.01,42.0,73.0,T,0.13,Xbox,Home console,teen
Venus & Braves: Majo to Megami to Horobi no Yogen,PSP,2011,Role-Playing,0.0,0.0,0.05,0.0,68.0,75.0,Pending,0.05,Playstation,Portable console,pending
Vertigo,Wii,2009,Strategy,0.05,0.0,0.0,0.0,66.0,71.5,E,0.05,Nintendo,Home console,everyone
Vexx,GC,2003,Platform,0.05,0.01,0.0,0.0,71.0,73.0,T,0.060000000000000005,Nintendo,Home console,teen
Vexx,PS2,2003,Platform,0.12,0.09,0.0,0.03,63.0,76.0,T,0.24,Playstation,Home console,teen
Vexx,XB,2003,Platform,0.08,0.02,0.0,0.0,70.0,85.0,T,0.1,Xbox,Home console,teen
Victorious Boxers: Ippo's Road to Glory,PS2,2000,Fighting,0.05,0.04,0.38,0.01,75.0,80.0,T,0.48,Playstation,Home console,teen
Victorious Boxers: Revolution,Wii,2007,Fighting,0.07,0.0,0.06,0.01,59.0,54.0,T,0.14,Nintendo,Home console,teen
Victorious: Hollywood Arts Debut,DS,2011,Misc,0.13,0.01,0.0,0.01,66.0,74.0,E,0.15000000000000002,Nintendo,Portable console,everyone
Victorious: Time to Shine,X360,2011,Action,0.12,0.0,0.0,0.01,71.0,65.0,E,0.13,Xbox,Home console,everyone
Victory Spike,PS,1996,Sports,0.0,0.0,0.01,0.0,73.5,83.0,Pending,0.01,Playstation,Home console,pending
Victory Zone,PS,1995,Misc,0.0,0.0,0.1,0.01,73.5,83.0,Pending,0.11,Playstation,Home console,pending
Vietcong,PC,2003,Shooter,0.0,0.02,0.0,0.0,74.0,87.0,T,0.02,PC,Home console,teen
Vietcong: Purple Haze,PS2,2004,Shooter,0.09,0.07,0.0,0.02,48.0,43.0,M,0.18,Playstation,Home console,mature
Vietcong: Purple Haze,XB,2004,Shooter,0.06,0.02,0.0,0.0,57.0,84.0,M,0.08,Xbox,Home console,mature
Viewpoint,PS,1995,Shooter,0.04,0.03,0.0,0.0,73.5,83.0,Pending,0.07,Playstation,Home console,pending
Viewtiful Joe,GC,2003,Action,0.38,0.1,0.12,0.02,93.0,83.0,T,0.62,Nintendo,Home console,teen
Viewtiful Joe,PS2,2004,Action,0.14,0.11,0.0,0.04,90.0,85.0,T,0.29,Playstation,Home console,teen
Viewtiful Joe 2,GC,2004,Action,0.17,0.04,0.0,0.01,86.0,83.0,T,0.22000000000000003,Nintendo,Home console,teen
Viewtiful Joe 2,PS2,2004,Action,0.1,0.08,0.0,0.03,85.0,77.0,T,0.21,Playstation,Home console,teen
Viewtiful Joe: Double Trouble!,DS,2005,Action,0.08,0.0,0.01,0.01,66.0,74.0,Pending,0.09999999999999999,Nintendo,Portable console,pending
Viewtiful Joe: Red Hot Rumble,GC,2005,Action,0.04,0.01,0.0,0.0,62.0,69.0,T,0.05,Nintendo,Home console,teen
Viewtiful Joe: Red Hot Rumble,PSP,2006,Action,0.08,0.0,0.0,0.01,63.0,63.0,T,0.09,Playstation,Portable console,teen
Vigilante 8,N64,1998,Racing,0.25,0.06,0.0,0.0,70.0,75.0,Pending,0.31,Nintendo,Home console,pending
Vigilante 8,PS,1998,Racing,0.68,0.47,0.0,0.08,73.5,83.0,Pending,1.23,Playstation,Home console,pending
Vigilante 8: 2nd Offense,N64,2000,Racing,0.09,0.02,0.0,0.0,70.0,75.0,Pending,0.11,Nintendo,Home console,pending
Vigilante 8: 2nd Offense,PS,1999,Racing,0.27,0.18,0.0,0.03,73.5,83.0,Pending,0.48,Playstation,Home console,pending
Viking: Battle for Asgard,PS3,2008,Action,0.14,0.17,0.0,0.07,65.0,74.0,M,0.38000000000000006,Playstation,Home console,mature
